DOI,author,censored,date,html_views,pdf_views,title
https://doi.org/10.1017/S0305741017000352,Stephen C. Angle,0,March 2017,3,65,Social Ethics in a Changing China: Moral Decay or Ethical Awakening
https://doi.org/10.1017/S0305741000020890,John Gray,0,December 1962,0,3,Chinese Communist Studies of Modern Chinese History
https://doi.org/10.1017/S0305741000028460,W. J. F. Jenner,0,June 1981,0,11,1979: A New Start for Literature in China
https://doi.org/10.1017/S0305741006240104,Pitman B. Potter,0,March 2006,0,6,Policing Chinese Politics: A History
https://doi.org/10.1017/S0305741017000406,Jean-Pierre Cabestan,0,March 2017,6,45,Routledge Handbook of Contemporary Taiwan 
https://doi.org/10.1017/S0305741013001318,Paul J. Bailey,0,December 2013,2,21,"After Empire: The Conceptual Transformation of the Chinese State, 1885–1924"
https://doi.org/10.1017/S0305741013000647,"Xiaobing Wang (a1), Chengfang Liu (a2), Linxiu Zhang (a3), Yaojiang Shi (a4) and Scott Rozelle (a5)...",0,June 2013,11,103,"College is a Rich, Han, Urban, Male Club: Research Notes from a Census Survey of Four Tier One Colleges in China*"
https://doi.org/10.1017/S0305741012001269,Jessica C. Teets (a1),0,March 2013,43,648,Let Many Civil Societies Bloom: The Rise of Consultative Authoritarianism in China
https://doi.org/10.1017/S0305741000030204,Frances Wood,0,June 1985,0,2,A Teaching Guide to Films on the People's Republic of China 1984
https://doi.org/10.1017/S030574100004371X,Jane Duckett,0,March 1997,0,3,Modernizing China
https://doi.org/10.1017/S0305741000023018,Ramon H. Myers,0,September 1989,0,7,The Economic Development of China
https://doi.org/10.1017/S0305741000027612,David L. Shambaugh,0,September 1988,0,4,As China Sees the World: Perceptions of Chinese Scholars
https://doi.org/10.1017/S0305741000007086,Jacques Guillermaz,0,June 1975,0,5,Mao Tse-tung Unrehearsed
https://doi.org/10.1017/S0305741011001329,Igor Rogelja,0,December 2011,1,12,Building Globalization: Transnational Architecture Production in Urban China
https://doi.org/10.1017/S030574100432076X,Yingjin Zhang,0,December 2004,0,10,Between Shanghai and Hong Kong: The Politics of Chinese Cinemas
https://doi.org/10.1017/S0305741015000260,Chris Berry,0,March 2015,3,15,"Shanghai Filmmaking: Crossings Borders, Connecting to the Globe, 1922–1938"
https://doi.org/10.1017/S0305741014001386,Kirk A. Denton,0,December 2014,5,33,"Museums in China: Power, Politics, and Identities"
https://doi.org/10.1017/S0305741000011395,Marianne Bastid,0,June 1974,0,3,Economic Organization in Chinese Society
https://doi.org/10.1017/S0305741000030769,Shao-Chuan Leng,0,September 1985,0,7,Verdict in Peking: The Trial of the Gang of Four
https://doi.org/10.1017/S0305741000028046,Robert Michael Field and Helen Louise Noyes,0,March 1981,0,4,Prospects for Chinese Industry in 1981
https://doi.org/10.1017/S0305741000051821,Corinna-Barbara Francis,0,September 1996,0,58,Reproduction of Danwei Institutional Features in the Context of China's Market Economy: The Case of Haidian District's High-Tech Sector*
https://doi.org/10.1017/S0305741000036870,Edward K. Y. Chen,0,March 1986,0,3,China's Modernization and Transnational Corporations
https://doi.org/10.1017/S0305741000032288,David Shambaugh,0,December 1993,0,16,Introduction: The Emergence of “Greater China”
https://doi.org/10.1017/S0305741000006846,Roderick Whitfield,0,March 1975,0,2,Ch'i Pai Shih
https://doi.org/10.1017/S0009443903250129,Delia Davin,0,March 2003,0,12,"Chinese Femininities, Chinese Masculinities: A Reader"
https://doi.org/10.1017/S0305741000026631,Penny Brooke,0,March 1988,0,3,Alone Through China and Tibet
https://doi.org/10.1017/S0305741000007542,Hung-mao Tien,0,December 1975,0,8,Taiwan in Transition: Prospects for Socio-Political Change
https://doi.org/10.1017/S0305741000041011,Harro Von Senger,1,June 1992,0,114,Inferno Tibet
https://doi.org/10.1017/S0305741000049821,Mary C. Wright,0,June 1970,0,2,Modern China's Search for a New Political Form
https://doi.org/10.1017/S0305741000029982,Stanley Rosen,0,June 1985,0,4,"The Critique of Ultra-Leftism in China, 1958–1981"
https://doi.org/10.1017/S0305741014001271,Andrew Scobell,0,December 2014,2,27,The International Ambitions of Mao and Nehru: National Efficacy Beliefs and the Making of Foreign Policy
https://doi.org/10.1017/S0305741000046300,Robert Michael Field,0,September 1992,0,8,China's Industrial Performance Since 1978
https://doi.org/10.1017/S0305741004000098,Jane Duckett,0,March 2004,0,41,"State, Collectivism and Worker Privilege: A Study of Urban Health Insurance Reform"
https://doi.org/10.1017/S0305741000023663,Joseph Man Chan and Chin-Chuan Lee,0,March 1989,0,20,Shifting Journalistic Paradigms: Editorial Stance and Political Transition in Hong Kong
https://doi.org/10.1017/S030574101300088X,Tami Blumenfield,0,September 2013,3,21,"Lijiang Stories: Shamans, Taxi Drivers, and Runaway Brides in Reform-Era China"
https://doi.org/10.1017/S0305741004230764,Michael Schoenhals,1,December 2004,0,132,The Cultural Revolution in the Foreign Ministry of China
https://doi.org/10.1017/S0305741000024140,Cyril Lin,0,December 1984,0,7,China's Economic Reforms
https://doi.org/10.1017/S0305741000008602,David M. Lampton,0,March 1984,0,5,"Chinese Medical Modernization: Comparative Policy Continuities, 1930s–1980s"
https://doi.org/10.1017/S0305741000036699,Edward Friedman,0,January 1972,0,3,"Americans and Chinese Communists, 1927–1945: A Persuading Encounter"
https://doi.org/10.1017/S0305741013001045,Anna L. Ahlers (a1) and Gunter Schubert (a2),0,December 2013,16,163,Strategic Modelling: “Building a New Socialist Countryside” in Three Chinese Counties*
https://doi.org/10.1017/S0009443901000195,Peter Ho,0,June 2001,1,144,Who Owns China's Land
https://doi.org/10.1017/S0305741003280632,Reinhard Drifte,0,December 2003,0,4,"Der Aufstieg Ostasiens in der Weltpolitik 1840–2000 (The Rise of East Asia in World Politics, 1840–2000)"
https://doi.org/10.1017/S0305741000024504,Gerald Segal,0,December 1983,0,3,Soviet Border Problems: China and Japan
https://doi.org/10.1017/S030574101000007X,Jonathan Sullivan,0,March 2010,3,20,"The Power of the Internet in China: Citizen Activism OnlineYang GuobinNew York: Columbia University Press, 2009xv + 302 pp"
https://doi.org/10.1017/S0305741000000321,Thomas W. Robinson,0,June 1982,0,13,Chinese Military Modernization in the 1980s
https://doi.org/10.1017/S030574101300101X,Chi-hung Wei (a1),0,September 2013,2,67,"China's Economic Offensive and Taiwan's Defensive Measures: Cross-Strait Fruit Trade, 2005–2008*"
https://doi.org/10.1017/S0305741007002366,R. Bin Wong,0,December 2007,0,7,"Fighting Famine in North China: State, Market, and Environmental Decline, 1690s–1990s"
https://doi.org/10.1017/S0305741000014247,Barry Naughton,0,September 1993,0,2,"Economic Theories in China, 1979–1988"
https://doi.org/10.1017/S030574100002227X,Donald W. Klein,0,December 1960,0,10,Peking's Evolving Ministry of Foreign Affairs
https://doi.org/10.1017/S0305741000022487,Shen-Yu Dai,0,March 1961,0,6,Peking and Rangoon
https://doi.org/10.1017/S0305741000032343,Shao-chuan Leng and Cheng-yi Lin,0,December 1993,0,21,Political Change on Taiwan: Transition to Democracy
https://doi.org/10.1017/S0305741000002824,Daniel Tretiak,0,April 1962,0,5,The Founding of the Sino-Albanian Entente*
https://doi.org/10.1017/S0305741000027879,Donald W. Klein,0,January 1966,0,3,Men of the Moment (II)
https://doi.org/10.1017/S0305741000024048,,0,December 1984,0,4,"A Chronology of Major Events During the Economic Readjustment, 1978–84"
https://doi.org/10.1017/S0305741000034111,Guoguang Wu,0,March 1994,0,64,Command Communication: The Politics of Editorial Formulation in the People's Daily*
https://doi.org/10.1017/S0305741000036973,S. R. Elliot,0,March 1986,0,2,China's Vietnam War
https://doi.org/10.1017/S0305741000046968,Qi Luo,0,September 1997,0,5,China Superpower: Requisites for High Growth
https://doi.org/10.1017/S0305741000005518,Li Ruru,0,June 1991,0,2,Grandmother Had No Name
https://doi.org/10.1017/S0305741000026916,C. R. Bawden,0,June 1988,0,6,"Mongolia: Politics, Economics and Society"
https://doi.org/10.1017/S0305741000003520,Stuart R. Schram,0,September 1999,0,6,Mao Zedong's World View
https://doi.org/10.1017/S0009443901410254,Thomas Heberer,0,June 2001,0,1,Social Transformation in Modern China: The State and Local Elites in Henan 1900–1937
https://doi.org/10.1017/S0305741000018725,R. G. Tledemann,0,December 1989,0,5,The Emperor's Four Treasuries: Scholars and the State in the Late Ch'ien–lung Era
https://doi.org/10.1017/S0305741014000472,Johan Lagerkvist,0,June 2014,7,40,"E-government in China: Technology, Power and Local Government Reform"
https://doi.org/10.1017/S0305741000033452,James Reardon-Anderson,0,December 1985,0,4,Managing Science Policy and Technology Acquisition: Strategies for China and a Changing World
https://doi.org/10.1017/S0305741000008353,Michael Dutton,0,June 2000,1,18,"Strike Hard! Anti-Crime Campaigns and Chinese Criminal Justice, 1979–1985"
https://doi.org/10.1017/S030574100001907X,Robert H. Taylor,0,September 1990,0,1,Soviet Relations with South East Asia: An Historical Survey
https://doi.org/10.1017/S0305741011001354,Enhua Zhang,0,December 2011,2,14,"Cinema, Space, and Polylocality in a Globalizing China"
https://doi.org/10.1017/S0305741005350107,Mark Harrison,0,March 2005,0,5,The Minor Arts of Daily Life: Popular Culture in Taiwan
https://doi.org/10.1017/S0305741000043149,Melanie Manion,0,September 1994,0,23,Survey Research in the Study of Contemporary China: Learning from Local Samples*
https://doi.org/10.1017/S0305741000013710,Gregory Lee,0,March 1990,0,5,The August Sleepwalker By Dao Bei
https://doi.org/10.1017/S0305741000046154,Hsu Kwan-San,0,December 1979,0,3,"The Biographies of Eminent Chinese in the Republic of China (Minkuo Jen-wu Chuari), Volume I"
https://doi.org/10.1017/S0305741016000734,Susanne Weigelin-Schwiedrzik (a1) and Cui Jinke (a2),1,September 2016,7,518,Whodunnit
https://doi.org/10.1017/S0305741000044167,James Riordan and Dong Jinxia,0,March 1996,0,18,"Chinese Women and Sport: Success, Sexuality and Suspicion"
https://doi.org/10.1017/S0305741000003106,Michael Leifer,0,March 1998,0,17,The Spratly Islands Dispute: Who's on First
https://doi.org/10.1017/S0305741000014673,Benjamin L. Read,0,September 2000,0,19,Revitalizing the State's Urban “Nerve Tips”*
https://doi.org/10.1017/S0305741000032094,Sheldon W. Simon,0,September 1968,0,4,Maoism and Inter-Party Relations: Peking's Alienation of the Japan Communist Party
https://doi.org/10.1017/S0305741000004422,Alan J. K. Sanders,0,December 1991,0,4,Asia's First Modern Revolution: Mongolia Proclaims Its Independence in 1911
https://doi.org/10.1017/S000944390141059X,William T. Liu,0,December 2001,0,1,"China and Christianity: Burdened Past, Hopeful Future"
https://doi.org/10.1017/S030574100003856X,Benjamin Yang,0,June 1986,0,19,The Zunyi Conference as One Step in Mao's Rise to Power: A Survey of Historical Studies of the Chinese Communist Party*
https://doi.org/10.1017/S030574100002244X,Victor Alba,0,March 1961,0,9,The Chinese in Latin America
https://doi.org/10.1017/S0305741000023201,Frances Wood,0,September 1989,0,9,Personal Voices: Chinese Women in the 1980s
https://doi.org/10.1017/S0305741000043459,Arthur Waldron,0,September 1994,0,4,Chinese Military Theory: Ancient and Modern
https://doi.org/10.1017/S0305741000000424,Rubie S. Watson (a1),0,June 1982,0,5,"Marriage and Adoption in China, 1845–1945"
https://doi.org/10.1017/S0305741000046658,J. Ray Bowen,0,September 1992,0,4,The Market Mechanism and Economic Reforms in China
https://doi.org/10.1017/S030574100001554X,W. Klatt,0,June 1973,0,4,A Hungarian View of China's Economy
https://doi.org/10.1017/S0305741000012170,Ronald C. Keith,0,March 1980,0,4,Transcript of Discussions With Wu Daying and Zhang Zhonglin Concerning Legal Change and Civil Rights
https://doi.org/10.1017/S0305741012000422,Yan Hairong (a1) and Barry Sautman (a2),0,June 2012,2,71,Chasing Ghosts: Rumours and Representations of the Export of Chinese Convict Labour to Developing Countries
https://doi.org/10.1017/S0305741000007037,Jan S. Prybyla,0,June 1975,0,8,Notes on Chinese Higher Education: 1974
https://doi.org/10.1017/S0305741000001934,G. F. Hudson,0,December 1961,0,3,Report of the Officials of the Governments of India and the People's Republic of China on the Boundary Question
https://doi.org/10.1017/S0305741012001531,"Xiaopeng Pang (a1), Junxia Zeng (a2) and Scott Rozelle (a3)",0,March 2013,5,75,Does Women's Knowledge of Voting Rights Affect their Voting Behaviour in Village Elections
https://doi.org/10.1017/S0305741009990725,Nicole Constable,0,December 2009,1,17,"Maid in China: Media, Morality, and the Cultural Politics of Boundaries"
https://doi.org/10.1017/S0305741000047573,Minxin Pei,0,December 1997,0,20,Citizens v Mandarins: Administrative Litigation in China*
https://doi.org/10.1017/S0305741000029398,John P. Burns,0,December 1981,0,15,"Rural Guangdong's “Second Economy,” 1962–74"
https://doi.org/10.1017/S0305741000046853,Anne-Marie Brady,0,September 1997,0,14,"Who Friend, Who Enemy"
https://doi.org/10.1017/S0305741013001367,Yue Zhang,0,December 2013,3,15,"‘Avant-garde’ Art Groups in China, 1979–1989"
https://doi.org/10.1017/S0305741000026527,Penelope Francks,0,March 1988,0,7,"Sisters and Strangers: Women in the Shanghai Cotton Mills, 1919–1949"
https://doi.org/10.1017/S0305741000013734,Gregor Benton,0,March 1990,0,1,Recent Japanese Studies of Modern Chinese History (II): Translations from Shigaku Zasshifor 1983–1986
https://doi.org/10.1017/S0305741000036523,John Bryan Starr,0,January 1972,0,7,Revolution in Retrospect: The Paris Commune through Chinese Eyes
https://doi.org/10.1017/S030574100002614X,Mary C. Wright,0,June 1961,0,9,A Review Article: The Pre-Revolutionary Intellectuals of China and Russia - The May Fourth Movement; Intellectual Revolution in Modern China
https://doi.org/10.1017/S0305741000000837,C. Martin Wilbur,0,September 1982,0,4,"A Comintern Agent in China, 1932–1939"
https://doi.org/10.1017/S0305741000018336,Peter Ferdinand,0,March 1993,0,6,One Step Ahead in China: Guangdong Under Reform
https://doi.org/10.1017/S0305741000050621,Jean Pierre Cabestan,0,December 1996,0,21,"Taiwan's Mainland Policy: Normalization, Yes; Reunification, Later"
https://doi.org/10.1017/S0305741000022293,Robert D. Barendsen,0,December 1960,0,12,The 1960 Educational Reforms
https://doi.org/10.1017/S0305741000012510,Y. Y. Kueh,0,June 1980,0,3,Water Management in the Yellow River Basin of China
https://doi.org/10.1017/S0305741000021998,Subramanian Swamy,0,June 1977,0,4,"The Economic Distance Between China and India, 1955–73"
https://doi.org/10.1017/S0305741000026515,Delia Davin,0,March 1988,0,3,Le Marriage en Chine
https://doi.org/10.1017/S0305741000009036,Delia David,0,June 1990,0,8,Pianos and Politics in China: Middle Class Ambitions and the Struggle Over Western Music
https://doi.org/10.1017/S0009443901260434,Stuart Schram,0,September 2001,0,7,Autocracy and China's Rebel Founding Emperors: Comparing Chairman Mao and Ming Taizu
https://doi.org/10.1017/S030574100003561X,Wilma Fairbank,0,September 1976,0,2,The China Hands: America's Foreign Service Officers and What Befell Them
https://doi.org/10.1017/S0305741000032719,Gregory B. Lee,0,December 1993,0,1,Along the Road of Broad Realism: Qin Zhaoyang's World of Fiction
https://doi.org/10.1017/S0305741000047986,John Israel,0,January 1967,0,4,Youth in China
https://doi.org/10.1017/S0305741000047135,Catherine Swatek,0,September 1997,0,2,Unruly Gods: Divinity and Society in China
https://doi.org/10.1017/S0305741000046841,Chen Feng,0,September 1997,0,43,Order and Stability in Social Transition: Neoconservative Political Thought in Post-China
https://doi.org/10.1017/S0305741000025601,Victor E. W. Hayward,0,September 1974,0,2,Mao Tse-Tung and Education: His Thoughts and Teachings
https://doi.org/10.1017/S0305741000003647,Irving Epstein,0,September 1999,0,3,"The Power of Words: Literacy and Revolution in South China, 1949–95"
